indel_type	indelvar	acmg_points	bin
insertion	0.021	-2	BP4_-2
insertion	0.079	-1	BP4_-1
insertion	0.011	-2	BP4_-2
insertion	0.013	-2	BP4_-2
insertion	0.026	-2	BP4_-2
insertion	0.066	-1	BP4_-1
insertion	0.071	-1	BP4_-1
insertion	0.155	-1	BP4_-1
insertion	0.06	-1	BP4_-1
insertion	0.888	1	PP3_+1
insertion	0.956	3	PP3_+3
insertion	0.958	3	PP3_+3
insertion	0.826	1	PP3_+1
insertion	0.928	2	PP3_+2
insertion	0.893	1	PP3_+1
insertion	0.966	3	PP3_+3
insertion	0.106	-1	BP4_-1
insertion	0.349	0	No-evidence
insertion	0.37	0	No-evidence
insertion	0.356	0	No-evidence
insertion	0.191	0	No-evidence
insertion	0.277	0	No-evidence
insertion	0.201	0	No-evidence
insertion	0.221	0	No-evidence
insertion	0.357	0	No-evidence
insertion	0.262	0	No-evidence
insertion	0.309	0	No-evidence
insertion	0.312	0	No-evidence
insertion	0.253	0	No-evidence
insertion	0.26	0	No-evidence
insertion	0.368	0	No-evidence
insertion	0.968	3	PP3_+3
insertion	0.942	2	PP3_+2
insertion	0.258	0	No-evidence
insertion	0.098	-1	BP4_-1
insertion	0.103	-1	BP4_-1
insertion	0.114	-1	BP4_-1
insertion	0.053	-1	BP4_-1
insertion	0.057	-1	BP4_-1
insertion	0.037	-2	BP4_-2
insertion	0.021	-2	BP4_-2
insertion	0.022	-2	BP4_-2
insertion	0.056	-1	BP4_-1
insertion	0.978	3	PP3_+3
insertion	0.247	0	No-evidence
insertion	0.039	-2	BP4_-2
insertion	0.017	-2	BP4_-2
insertion	0.986	4	PP3_+4
insertion	0.489	0	No-evidence
insertion	0.818	1	PP3_+1
insertion	0.629	0	No-evidence
insertion	0.87	1	PP3_+1
insertion	0.018	-2	BP4_-2
insertion	0.796	1	PP3_+1
insertion	0.63	0	No-evidence
insertion	0.745	1	PP3_+1
insertion	0.893	1	PP3_+1
insertion	0.159	-1	BP4_-1
insertion	0.162	-1	BP4_-1
insertion	0.38	0	No-evidence
insertion	0.382	0	No-evidence
insertion	0.722	1	PP3_+1
insertion	0.187	0	No-evidence
insertion	0.016	-2	BP4_-2
insertion	0.202	0	No-evidence
insertion	0.297	0	No-evidence
insertion	0.07	-1	BP4_-1
insertion	0.279	0	No-evidence
insertion	0.845	1	PP3_+1
insertion	0.017	-2	BP4_-2
insertion	0.037	-2	BP4_-2
insertion	0.05	-1	BP4_-1
insertion	0.721	1	PP3_+1
insertion	0.372	0	No-evidence
insertion	0.961	3	PP3_+3
insertion	0.094	-1	BP4_-1
insertion	0.202	0	No-evidence
insertion	0.054	-1	BP4_-1
insertion	0.051	-1	BP4_-1
insertion	0.079	-1	BP4_-1
insertion	0.067	-1	BP4_-1
insertion	0.08	-1	BP4_-1
insertion	0.084	-1	BP4_-1
insertion	0.093	-1	BP4_-1
insertion	0.039	-2	BP4_-2
insertion	0.079	-1	BP4_-1
insertion	0.047	-2	BP4_-2
insertion	0.051	-1	BP4_-1
insertion	0.761	1	PP3_+1
insertion	0.521	0	No-evidence
insertion	0.858	1	PP3_+1
insertion	0.371	0	No-evidence
insertion	0.397	0	No-evidence
insertion	0.142	-1	BP4_-1
insertion	0.07	-1	BP4_-1
insertion	0.081	-1	BP4_-1
insertion	0.289	0	No-evidence
insertion	0.213	0	No-evidence
insertion	0.066	-1	BP4_-1
insertion	0.083	-1	BP4_-1
insertion	0.968	3	PP3_+3
insertion	0.841	1	PP3_+1
insertion	0.984	4	PP3_+4
insertion	0.279	0	No-evidence
insertion	0.283	0	No-evidence
insertion	0.36	0	No-evidence
insertion	0.339	0	No-evidence
insertion	0.004	-2	BP4_-2
insertion	0.008	-2	BP4_-2
insertion	0.007	-2	BP4_-2
insertion	0.003	-2	BP4_-2
insertion	0.021	-2	BP4_-2
insertion	0.018	-2	BP4_-2
insertion	0.024	-2	BP4_-2
insertion	0.061	-1	BP4_-1
insertion	0.073	-1	BP4_-1
insertion	0.858	1	PP3_+1
insertion	0.081	-1	BP4_-1
insertion	0.646	1	PP3_+1
insertion	0.432	0	No-evidence
insertion	0.88	1	PP3_+1
insertion	0.142	-1	BP4_-1
insertion	0.015	-2	BP4_-2
insertion	0.011	-2	BP4_-2
insertion	0.095	-1	BP4_-1
insertion	0.121	-1	BP4_-1
insertion	0.008	-2	BP4_-2
insertion	0.144	-1	BP4_-1
insertion	0.149	-1	BP4_-1
insertion	0.272	0	No-evidence
insertion	0.21	0	No-evidence
insertion	0.101	-1	BP4_-1
insertion	0.076	-1	BP4_-1
insertion	0.551	0	No-evidence
insertion	0.153	-1	BP4_-1
insertion	0.158	-1	BP4_-1
insertion	0.414	0	No-evidence
insertion	0.138	-1	BP4_-1
insertion	0.824	1	PP3_+1
insertion	0.124	-1	BP4_-1
insertion	0.086	-1	BP4_-1
insertion	0.919	2	PP3_+2
insertion	0.999	4	PP3_+4
insertion	0.531	0	No-evidence
insertion	0.716	1	PP3_+1
insertion	0.935	2	PP3_+2
insertion	0.129	-1	BP4_-1
insertion	0.668	1	PP3_+1
insertion	0.957	3	PP3_+3
insertion	0.199	0	No-evidence
insertion	0.149	-1	BP4_-1
insertion	0.897	1	PP3_+1
insertion	0.127	-1	BP4_-1
insertion	0.247	0	No-evidence
insertion	0.031	-2	BP4_-2
insertion	0.604	0	No-evidence
insertion	0.303	0	No-evidence
insertion	0.318	0	No-evidence
insertion	0.287	0	No-evidence
insertion	0.905	1	PP3_+1
insertion	0.974	3	PP3_+3
insertion	0.96	3	PP3_+3
insertion	0.902	1	PP3_+1
insertion	0.067	-1	BP4_-1
insertion	0.041	-2	BP4_-2
insertion	0.039	-2	BP4_-2
insertion	0.03	-2	BP4_-2
insertion	0.237	0	No-evidence
insertion	0.015	-2	BP4_-2
insertion	0.052	-1	BP4_-1
insertion	0.014	-2	BP4_-2
insertion	0.051	-1	BP4_-1
insertion	0.077	-1	BP4_-1
insertion	0.626	0	No-evidence
insertion	0.646	1	PP3_+1
insertion	0.199	0	No-evidence
insertion	0.514	0	No-evidence
insertion	0.634	0	No-evidence
insertion	0.17	-1	BP4_-1
insertion	0.032	-2	BP4_-2
insertion	0.878	1	PP3_+1
insertion	0.134	-1	BP4_-1
insertion	0.121	-1	BP4_-1
insertion	0.139	-1	BP4_-1
insertion	0.083	-1	BP4_-1
insertion	0.053	-1	BP4_-1
insertion	0.929	2	PP3_+2
insertion	0.012	-2	BP4_-2
insertion	0.215	0	No-evidence
insertion	0.006	-2	BP4_-2
insertion	0.008	-2	BP4_-2
insertion	0	-4	BP4_-4
insertion	0	-4	BP4_-4
insertion	0	-4	BP4_-4
insertion	0.001	-4	BP4_-4
insertion	0.016	-2	BP4_-2
insertion	0.233	0	No-evidence
insertion	0.142	-1	BP4_-1
insertion	0.729	1	PP3_+1
insertion	0.713	1	PP3_+1
insertion	0.74	1	PP3_+1
insertion	0.757	1	PP3_+1
insertion	0.74	1	PP3_+1
insertion	0.943	2	PP3_+2
insertion	0.596	0	No-evidence
insertion	0.849	1	PP3_+1
insertion	0.113	-1	BP4_-1
insertion	0.801	1	PP3_+1
insertion	0.189	0	No-evidence
insertion	0.931	2	PP3_+2
insertion	0.325	0	No-evidence
insertion	0.308	0	No-evidence
insertion	0.619	0	No-evidence
insertion	0.98	3	PP3_+3
insertion	0.614	0	No-evidence
insertion	0.159	-1	BP4_-1
insertion	0.06	-1	BP4_-1
insertion	0.149	-1	BP4_-1
insertion	0.764	1	PP3_+1
insertion	0.058	-1	BP4_-1
insertion	0.672	1	PP3_+1
insertion	0.035	-2	BP4_-2
insertion	0.111	-1	BP4_-1
insertion	0.013	-2	BP4_-2
insertion	0.167	-1	BP4_-1
insertion	0.009	-2	BP4_-2
insertion	0.203	0	No-evidence
insertion	0.995	4	PP3_+4
insertion	0.975	3	PP3_+3
insertion	0.091	-1	BP4_-1
insertion	0.032	-2	BP4_-2
insertion	0.034	-2	BP4_-2
insertion	0.063	-1	BP4_-1
insertion	0.023	-2	BP4_-2
insertion	0.038	-2	BP4_-2
insertion	0.046	-2	BP4_-2
insertion	0.352	0	No-evidence
insertion	0.99	4	PP3_+4
insertion	0.192	0	No-evidence
insertion	0.994	4	PP3_+4
insertion	0.914	2	PP3_+2
insertion	0.117	-1	BP4_-1
insertion	0.047	-2	BP4_-2
insertion	0.021	-2	BP4_-2
insertion	0.831	1	PP3_+1
insertion	0.094	-1	BP4_-1
insertion	0.151	-1	BP4_-1
insertion	0.057	-1	BP4_-1
insertion	0.861	1	PP3_+1
insertion	0.78	1	PP3_+1
insertion	0.755	1	PP3_+1
insertion	0.13	-1	BP4_-1
insertion	0.172	-1	BP4_-1
insertion	0.088	-1	BP4_-1
insertion	0.118	-1	BP4_-1
insertion	0.095	-1	BP4_-1
insertion	0.14	-1	BP4_-1
insertion	0.08	-1	BP4_-1
insertion	0.766	1	PP3_+1
insertion	0.75	1	PP3_+1
insertion	0.191	0	No-evidence
insertion	0.958	3	PP3_+3
insertion	0.741	1	PP3_+1
insertion	0.463	0	No-evidence
insertion	0.047	-2	BP4_-2
insertion	0.127	-1	BP4_-1
insertion	0.264	0	No-evidence
insertion	0.212	0	No-evidence
insertion	0.044	-2	BP4_-2
insertion	0.958	3	PP3_+3
insertion	0.063	-1	BP4_-1
insertion	0.05	-1	BP4_-1
insertion	0.04	-2	BP4_-2
insertion	0.03	-2	BP4_-2
insertion	0.02	-2	BP4_-2
insertion	0.029	-2	BP4_-2
insertion	0.943	2	PP3_+2
insertion	0.795	1	PP3_+1
insertion	0.643	0	No-evidence
insertion	0.259	0	No-evidence
insertion	0.22	0	No-evidence
insertion	0.734	1	PP3_+1
insertion	0.772	1	PP3_+1
insertion	0.847	1	PP3_+1
insertion	0.806	1	PP3_+1
insertion	0.216	0	No-evidence
insertion	0.143	-1	BP4_-1
insertion	0.314	0	No-evidence
insertion	0.876	1	PP3_+1
insertion	0.789	1	PP3_+1
insertion	0.793	1	PP3_+1
insertion	0.753	1	PP3_+1
insertion	0.487	0	No-evidence
insertion	0.533	0	No-evidence
insertion	0.621	0	No-evidence
insertion	0.416	0	No-evidence
insertion	0.132	-1	BP4_-1
insertion	0.975	3	PP3_+3
insertion	0.781	1	PP3_+1
insertion	0.416	0	No-evidence
insertion	0.335	0	No-evidence
insertion	0.96	3	PP3_+3
insertion	0.087	-1	BP4_-1
insertion	0.055	-1	BP4_-1
insertion	0.045	-2	BP4_-2
insertion	0.278	0	No-evidence
insertion	0.328	0	No-evidence
insertion	0.365	0	No-evidence
insertion	0.362	0	No-evidence
insertion	0.322	0	No-evidence
insertion	0.415	0	No-evidence
insertion	0.315	0	No-evidence
insertion	0.666	1	PP3_+1
insertion	0.122	-1	BP4_-1
insertion	0.882	1	PP3_+1
insertion	0.98	3	PP3_+3
insertion	0.867	1	PP3_+1
insertion	0.924	2	PP3_+2
insertion	0.899	1	PP3_+1
insertion	0.982	4	PP3_+4
insertion	0.32	0	No-evidence
insertion	0.274	0	No-evidence
insertion	0.287	0	No-evidence
insertion	0.926	2	PP3_+2
insertion	0.854	1	PP3_+1
insertion	0.928	2	PP3_+2
insertion	0.525	0	No-evidence
insertion	0.564	0	No-evidence
insertion	0.981	4	PP3_+4
insertion	0.021	-2	BP4_-2
insertion	0.485	0	No-evidence
insertion	0.692	1	PP3_+1
insertion	0.054	-1	BP4_-1
insertion	0.15	-1	BP4_-1
insertion	0.076	-1	BP4_-1
insertion	0.881	1	PP3_+1
insertion	0.324	0	No-evidence
insertion	0.241	0	No-evidence
insertion	0.105	-1	BP4_-1
insertion	0.046	-2	BP4_-2
insertion	0.867	1	PP3_+1
insertion	0.873	1	PP3_+1
insertion	0.186	0	No-evidence
insertion	0.916	2	PP3_+2
insertion	0.243	0	No-evidence
insertion	0.276	0	No-evidence
insertion	0.257	0	No-evidence
insertion	0.438	0	No-evidence
insertion	0.862	1	PP3_+1
insertion	0.437	0	No-evidence
insertion	0.974	3	PP3_+3
insertion	0.983	4	PP3_+4
insertion	0.427	0	No-evidence
insertion	0.05	-1	BP4_-1
insertion	0.127	-1	BP4_-1
insertion	0.094	-1	BP4_-1
insertion	0.098	-1	BP4_-1
insertion	0.468	0	No-evidence
insertion	0.928	2	PP3_+2
insertion	0.08	-1	BP4_-1
insertion	0.466	0	No-evidence
insertion	0.073	-1	BP4_-1
insertion	0.849	1	PP3_+1
insertion	0.127	-1	BP4_-1
insertion	0.035	-2	BP4_-2
insertion	0.055	-1	BP4_-1
insertion	0.059	-1	BP4_-1
insertion	0.094	-1	BP4_-1
insertion	0.035	-2	BP4_-2
insertion	0.471	0	No-evidence
insertion	0.685	1	PP3_+1
insertion	0.04	-2	BP4_-2
insertion	0.057	-1	BP4_-1
insertion	0.85	1	PP3_+1
insertion	0.133	-1	BP4_-1
insertion	0.027	-2	BP4_-2
insertion	0.014	-2	BP4_-2
insertion	0.082	-1	BP4_-1
insertion	0.155	-1	BP4_-1
insertion	0.968	3	PP3_+3
insertion	0.89	1	PP3_+1
insertion	0.322	0	No-evidence
insertion	0.098	-1	BP4_-1
insertion	0.074	-1	BP4_-1
insertion	0.052	-1	BP4_-1
insertion	0.195	0	No-evidence
insertion	0.98	3	PP3_+3
insertion	0.762	1	PP3_+1
insertion	0.313	0	No-evidence
insertion	0.419	0	No-evidence
insertion	0.111	-1	BP4_-1
insertion	0.052	-1	BP4_-1
insertion	0.017	-2	BP4_-2
insertion	0.027	-2	BP4_-2
insertion	0.018	-2	BP4_-2
insertion	0.117	-1	BP4_-1
insertion	0.108	-1	BP4_-1
insertion	0.546	0	No-evidence
insertion	0.236	0	No-evidence
insertion	0.051	-1	BP4_-1
insertion	0.147	-1	BP4_-1
insertion	0.908	2	PP3_+2
insertion	0.064	-1	BP4_-1
insertion	0.933	2	PP3_+2
insertion	0.227	0	No-evidence
insertion	0.215	0	No-evidence
insertion	0.043	-2	BP4_-2
insertion	0.123	-1	BP4_-1
insertion	0.145	-1	BP4_-1
insertion	0.151	-1	BP4_-1
insertion	0.088	-1	BP4_-1
insertion	0.144	-1	BP4_-1
insertion	0.534	0	No-evidence
insertion	0.938	2	PP3_+2
insertion	0.12	-1	BP4_-1
insertion	0.137	-1	BP4_-1
insertion	0.174	-1	BP4_-1
insertion	0.114	-1	BP4_-1
insertion	0.134	-1	BP4_-1
insertion	0.853	1	PP3_+1
insertion	0.853	1	PP3_+1
insertion	0.034	-2	BP4_-2
insertion	0.05	-1	BP4_-1
insertion	0.023	-2	BP4_-2
insertion	0.02	-2	BP4_-2
insertion	0.097	-1	BP4_-1
insertion	0.161	-1	BP4_-1
insertion	0.131	-1	BP4_-1
insertion	0.67	1	PP3_+1
insertion	0.927	2	PP3_+2
insertion	0.019	-2	BP4_-2
insertion	0.137	-1	BP4_-1
insertion	0.7	1	PP3_+1
insertion	0.023	-2	BP4_-2
insertion	0.048	-2	BP4_-2
insertion	0.016	-2	BP4_-2
insertion	0.062	-1	BP4_-1
insertion	0.008	-2	BP4_-2
insertion	0.017	-2	BP4_-2
insertion	0.053	-1	BP4_-1
insertion	0.005	-2	BP4_-2
insertion	0.004	-2	BP4_-2
insertion	0.04	-2	BP4_-2
insertion	0.859	1	PP3_+1
insertion	0.009	-2	BP4_-2
insertion	0.006	-2	BP4_-2
insertion	0.006	-2	BP4_-2
insertion	0.077	-1	BP4_-1
insertion	0.017	-2	BP4_-2
insertion	0.01	-2	BP4_-2
insertion	0.069	-1	BP4_-1
insertion	0.008	-2	BP4_-2
insertion	0.015	-2	BP4_-2
insertion	0.01	-2	BP4_-2
insertion	0.004	-2	BP4_-2
insertion	0.023	-2	BP4_-2
insertion	0.923	2	PP3_+2
insertion	0.248	0	No-evidence
insertion	0.108	-1	BP4_-1
insertion	0.784	1	PP3_+1
insertion	0.969	3	PP3_+3
insertion	0.264	0	No-evidence
insertion	0.075	-1	BP4_-1
insertion	0.041	-2	BP4_-2
insertion	0.821	1	PP3_+1
insertion	0.874	1	PP3_+1
insertion	0.156	-1	BP4_-1
insertion	0.85	1	PP3_+1
insertion	0.549	0	No-evidence
insertion	0.356	0	No-evidence
insertion	0.309	0	No-evidence
insertion	0.063	-1	BP4_-1
insertion	0.23	0	No-evidence
insertion	0.977	3	PP3_+3
insertion	0.453	0	No-evidence
insertion	0.415	0	No-evidence
insertion	0.073	-1	BP4_-1
insertion	0.141	-1	BP4_-1
insertion	0.158	-1	BP4_-1
insertion	0.299	0	No-evidence
insertion	0.095	-1	BP4_-1
insertion	0.255	0	No-evidence
insertion	0.232	0	No-evidence
insertion	0.203	0	No-evidence
insertion	0.608	0	No-evidence
insertion	0.004	-2	BP4_-2
insertion	0.014	-2	BP4_-2
insertion	0.012	-2	BP4_-2
insertion	0.022	-2	BP4_-2
insertion	0.088	-1	BP4_-1
insertion	0.358	0	No-evidence
insertion	0.896	1	PP3_+1
insertion	0.125	-1	BP4_-1
insertion	0.126	-1	BP4_-1
insertion	0.06	-1	BP4_-1
insertion	0.08	-1	BP4_-1
insertion	0.885	1	PP3_+1
insertion	0.947	2	PP3_+2
insertion	0.665	1	PP3_+1
insertion	0.033	-2	BP4_-2
insertion	0.029	-2	BP4_-2
insertion	0.151	-1	BP4_-1
insertion	0.828	1	PP3_+1
insertion	0.306	0	No-evidence
insertion	0.28	0	No-evidence
insertion	0.491	0	No-evidence
insertion	0.304	0	No-evidence
insertion	0.518	0	No-evidence
insertion	0.526	0	No-evidence
insertion	0.673	1	PP3_+1
insertion	0.963	3	PP3_+3
insertion	0.896	1	PP3_+1
insertion	0.098	-1	BP4_-1
insertion	0.024	-2	BP4_-2
insertion	0.072	-1	BP4_-1
insertion	0.331	0	No-evidence
insertion	0.655	1	PP3_+1
insertion	0.543	0	No-evidence
insertion	0.161	-1	BP4_-1
insertion	0.017	-2	BP4_-2
insertion	0.024	-2	BP4_-2
insertion	0.55	0	No-evidence
insertion	0.954	3	PP3_+3
insertion	0.719	1	PP3_+1
insertion	0.886	1	PP3_+1
insertion	0.018	-2	BP4_-2
insertion	0.213	0	No-evidence
insertion	0.184	0	No-evidence
insertion	0.193	0	No-evidence
insertion	0.032	-2	BP4_-2
insertion	0.053	-1	BP4_-1
insertion	0.671	1	PP3_+1
insertion	0.604	0	No-evidence
insertion	0.771	1	PP3_+1
insertion	0.093	-1	BP4_-1
insertion	0.43	0	No-evidence
insertion	0.366	0	No-evidence
insertion	0.08	-1	BP4_-1
insertion	0.838	1	PP3_+1
insertion	0.388	0	No-evidence
insertion	0.977	3	PP3_+3
insertion	0.205	0	No-evidence
insertion	0.215	0	No-evidence
insertion	0.114	-1	BP4_-1
insertion	0.981	4	PP3_+4
insertion	0.851	1	PP3_+1
insertion	0.287	0	No-evidence
insertion	0.674	1	PP3_+1
insertion	0.237	0	No-evidence
insertion	0.267	0	No-evidence
insertion	0.761	1	PP3_+1
insertion	0.019	-2	BP4_-2
insertion	0.542	0	No-evidence
insertion	0.561	0	No-evidence
insertion	0.465	0	No-evidence
insertion	0.456	0	No-evidence
insertion	0.63	0	No-evidence
insertion	0.131	-1	BP4_-1
insertion	0.091	-1	BP4_-1
insertion	0.799	1	PP3_+1
insertion	0.834	1	PP3_+1
insertion	0.774	1	PP3_+1
insertion	0.021	-2	BP4_-2
insertion	0.958	3	PP3_+3
insertion	0.986	4	PP3_+4
insertion	0.757	1	PP3_+1
insertion	0.912	2	PP3_+2
insertion	0.937	2	PP3_+2
insertion	0.23	0	No-evidence
insertion	0.919	2	PP3_+2
insertion	0.994	4	PP3_+4
insertion	0.079	-1	BP4_-1
insertion	0.054	-1	BP4_-1
insertion	0.757	1	PP3_+1
insertion	0.391	0	No-evidence
insertion	0.801	1	PP3_+1
insertion	0.454	0	No-evidence
insertion	0.543	0	No-evidence
insertion	0.186	0	No-evidence
insertion	0.853	1	PP3_+1
insertion	0.719	1	PP3_+1
insertion	0.776	1	PP3_+1
insertion	0.785	1	PP3_+1
insertion	0.888	1	PP3_+1
insertion	0.907	2	PP3_+2
insertion	0.16	-1	BP4_-1
insertion	0.985	4	PP3_+4
insertion	0.966	3	PP3_+3
insertion	0.196	0	No-evidence
insertion	0.867	1	PP3_+1
insertion	0.361	0	No-evidence
insertion	0.537	0	No-evidence
insertion	0.939	2	PP3_+2
insertion	0.344	0	No-evidence
insertion	0.049	-1	BP4_-1
insertion	0.147	-1	BP4_-1
insertion	0.019	-2	BP4_-2
insertion	0.105	-1	BP4_-1
insertion	0.064	-1	BP4_-1
insertion	0.351	0	No-evidence
insertion	0.794	1	PP3_+1
insertion	0.846	1	PP3_+1
insertion	0.033	-2	BP4_-2
insertion	0.911	2	PP3_+2
insertion	0.993	4	PP3_+4
insertion	0.372	0	No-evidence
insertion	0.221	0	No-evidence
insertion	0.273	0	No-evidence
insertion	0.935	2	PP3_+2
insertion	0.614	0	No-evidence
insertion	0.027	-2	BP4_-2
insertion	0.028	-2	BP4_-2
insertion	0.097	-1	BP4_-1
insertion	0.769	1	PP3_+1
insertion	0.759	1	PP3_+1
insertion	0.018	-2	BP4_-2
insertion	0.013	-2	BP4_-2
insertion	0.003	-2	BP4_-2
insertion	0.007	-2	BP4_-2
insertion	0.009	-2	BP4_-2
insertion	0.741	1	PP3_+1
insertion	0.721	1	PP3_+1
insertion	0.101	-1	BP4_-1
insertion	0.039	-2	BP4_-2
insertion	0.332	0	No-evidence
insertion	0.867	1	PP3_+1
insertion	0.246	0	No-evidence
insertion	0.991	4	PP3_+4
insertion	0.98	3	PP3_+3
insertion	0.991	4	PP3_+4
insertion	0.504	0	No-evidence
insertion	0.458	0	No-evidence
insertion	0.585	0	No-evidence
insertion	0.195	0	No-evidence
insertion	0.009	-2	BP4_-2
insertion	0.06	-1	BP4_-1
insertion	0.076	-1	BP4_-1
insertion	0.256	0	No-evidence
insertion	0.492	0	No-evidence
insertion	0.923	2	PP3_+2
insertion	0.975	3	PP3_+3
insertion	0.912	2	PP3_+2
insertion	0.944	2	PP3_+2
insertion	0.939	2	PP3_+2
insertion	0.914	2	PP3_+2
insertion	0.991	4	PP3_+4
insertion	0.107	-1	BP4_-1
insertion	0.099	-1	BP4_-1
insertion	0.289	0	No-evidence
insertion	0.801	1	PP3_+1
insertion	0.983	4	PP3_+4
insertion	0.695	1	PP3_+1
insertion	0.978	3	PP3_+3
insertion	0.977	3	PP3_+3
insertion	0.886	1	PP3_+1
insertion	0.331	0	No-evidence
insertion	0.997	4	PP3_+4
insertion	0.252	0	No-evidence
insertion	0.192	0	No-evidence
insertion	0.777	1	PP3_+1
insertion	0.295	0	No-evidence
insertion	0.338	0	No-evidence
insertion	0.768	1	PP3_+1
insertion	0.293	0	No-evidence
insertion	0.047	-2	BP4_-2
insertion	0.75	1	PP3_+1
insertion	0.534	0	No-evidence
insertion	0.876	1	PP3_+1
insertion	0.287	0	No-evidence
insertion	0.008	-2	BP4_-2
insertion	0.563	0	No-evidence
insertion	0.911	2	PP3_+2
insertion	0.281	0	No-evidence
insertion	0.106	-1	BP4_-1
insertion	0.188	0	No-evidence
insertion	0.696	1	PP3_+1
insertion	0.189	0	No-evidence
insertion	0.037	-2	BP4_-2
insertion	0.55	0	No-evidence
insertion	0.051	-1	BP4_-1
insertion	0.156	-1	BP4_-1
insertion	0.719	1	PP3_+1
insertion	0.017	-2	BP4_-2
insertion	0.038	-2	BP4_-2
insertion	0.023	-2	BP4_-2
insertion	0.318	0	No-evidence
insertion	0.042	-2	BP4_-2
insertion	0.984	4	PP3_+4
insertion	0.28	0	No-evidence
insertion	0.302	0	No-evidence
insertion	0.799	1	PP3_+1
insertion	0.934	2	PP3_+2
insertion	0.899	1	PP3_+1
insertion	0.906	1	PP3_+1
insertion	0.589	0	No-evidence
insertion	0.632	0	No-evidence
insertion	0.886	1	PP3_+1
insertion	0.127	-1	BP4_-1
insertion	0.075	-1	BP4_-1
insertion	0.189	0	No-evidence
insertion	0.102	-1	BP4_-1
insertion	0.259	0	No-evidence
insertion	0.794	1	PP3_+1
insertion	0.891	1	PP3_+1
insertion	0.948	2	PP3_+2
insertion	0.763	1	PP3_+1
insertion	0.779	1	PP3_+1
insertion	0.985	4	PP3_+4
insertion	0.114	-1	BP4_-1
insertion	0.022	-2	BP4_-2
insertion	0.031	-2	BP4_-2
insertion	0.023	-2	BP4_-2
insertion	0.115	-1	BP4_-1
insertion	0.016	-2	BP4_-2
insertion	0.032	-2	BP4_-2
insertion	0.243	0	No-evidence
insertion	0.864	1	PP3_+1
insertion	0.146	-1	BP4_-1
insertion	0.99	4	PP3_+4
insertion	0.45	0	No-evidence
insertion	0.367	0	No-evidence
insertion	0.451	0	No-evidence
insertion	0.391	0	No-evidence
insertion	0.355	0	No-evidence
insertion	0.379	0	No-evidence
insertion	0.983	4	PP3_+4
insertion	0.4	0	No-evidence
insertion	0.131	-1	BP4_-1
insertion	0.977	3	PP3_+3
insertion	0.851	1	PP3_+1
insertion	0.949	2	PP3_+2
insertion	0.888	1	PP3_+1
insertion	0.205	0	No-evidence
insertion	0.539	0	No-evidence
insertion	0.178	0	No-evidence
insertion	0.173	-1	BP4_-1
insertion	0.278	0	No-evidence
insertion	0.152	-1	BP4_-1
insertion	0.164	-1	BP4_-1
insertion	0.134	-1	BP4_-1
insertion	0.096	-1	BP4_-1
insertion	0.094	-1	BP4_-1
insertion	0.635	0	No-evidence
insertion	0.045	-2	BP4_-2
insertion	0.041	-2	BP4_-2
insertion	0.015	-2	BP4_-2
insertion	0.013	-2	BP4_-2
insertion	0.007	-2	BP4_-2
insertion	0.017	-2	BP4_-2
insertion	0.024	-2	BP4_-2
insertion	0.112	-1	BP4_-1
insertion	0.16	-1	BP4_-1
insertion	0.371	0	No-evidence
insertion	0.107	-1	BP4_-1
insertion	0.371	0	No-evidence
insertion	0.361	0	No-evidence
insertion	0.283	0	No-evidence
insertion	0.307	0	No-evidence
insertion	0.293	0	No-evidence
insertion	0.194	0	No-evidence
insertion	0.2	0	No-evidence
insertion	0.391	0	No-evidence
insertion	0.051	-1	BP4_-1
insertion	0.039	-2	BP4_-2
insertion	0.018	-2	BP4_-2
insertion	0.324	0	No-evidence
insertion	0.364	0	No-evidence
insertion	0.41	0	No-evidence
insertion	0.978	3	PP3_+3
insertion	0.101	-1	BP4_-1
insertion	0.229	0	No-evidence
insertion	0.597	0	No-evidence
insertion	0.084	-1	BP4_-1
insertion	0.182	0	No-evidence
insertion	0.84	1	PP3_+1
insertion	0.208	0	No-evidence
insertion	0.989	4	PP3_+4
insertion	0.958	3	PP3_+3
insertion	0.799	1	PP3_+1
insertion	0.122	-1	BP4_-1
insertion	0.994	4	PP3_+4
insertion	0.225	0	No-evidence
insertion	0.184	0	No-evidence
insertion	0.976	3	PP3_+3
insertion	0.106	-1	BP4_-1
insertion	0.045	-2	BP4_-2
insertion	0.982	4	PP3_+4
insertion	0.958	3	PP3_+3
insertion	0.997	4	PP3_+4
insertion	0.764	1	PP3_+1
insertion	0.197	0	No-evidence
insertion	0.055	-1	BP4_-1
insertion	0.046	-2	BP4_-2
insertion	0.236	0	No-evidence
insertion	0.049	-1	BP4_-1
insertion	0.22	0	No-evidence
insertion	0.068	-1	BP4_-1
insertion	0.084	-1	BP4_-1
insertion	0.082	-1	BP4_-1
insertion	0.035	-2	BP4_-2
insertion	0.077	-1	BP4_-1
insertion	0.061	-1	BP4_-1
insertion	0.452	0	No-evidence
insertion	0.174	-1	BP4_-1
insertion	0.385	0	No-evidence
insertion	0.547	0	No-evidence
insertion	0.704	1	PP3_+1
insertion	0.233	0	No-evidence
insertion	0.092	-1	BP4_-1
insertion	0.784	1	PP3_+1
insertion	0.048	-2	BP4_-2
insertion	0.76	1	PP3_+1
insertion	0.799	1	PP3_+1
insertion	0.016	-2	BP4_-2
insertion	0.02	-2	BP4_-2
insertion	0.021	-2	BP4_-2
